NGram	PC1	PC2	PC3	PC4
之所自	0.00251966045055	-0.0026627740493	-0.00374446104968	-0.00145751901113
之所谓	0.00931860746351	-0.0111992828815	-0.0196203119757	-0.00777288751264
之故也	0.00364387032188	-0.0052861128167	-0.00688645383835	-0.00317451377025
之数不	0.00243680888059	-0.00380859079326	-0.00321089706224	-0.00295937395199
之斩首	0.00384713896215	0.00334236272072	5.91107610721e-05	0.00240226135236
之无不	0.00324652072358	-0.00253230236642	-0.00661109348723	-0.00010387097988
之既而	0.00592011287729	0.00319071136138	6.33700122806e-05	0.00427205318916
之时不	0.00101227485701	-0.00307611779851	-0.00409008062729	-0.00158324045872
之时也	0.00153594314756	-0.00242977892953	-0.00513320325921	0.000234062563949
之时有	0.0014398453535	-0.00140557151645	-0.00287431786511	-0.000718075195272
之时而	0.00276277495753	-0.00348598688385	-0.0058018539489	-0.00214820788939
之明年	0.00579237650634	0.00568158595016	-0.000571894896852	0.00054593192347
之明日	0.00453828912454	0.00315334155315	-0.00204432406648	0.00394326687616
之是日	0.00307469633752	-0.000517485417467	0.0025824277876	0.000940346789227
之是月	0.00269859075197	0.00225241010825	0.00241236095977	0.00410668150383
之晚矣	-0.00188411120499	-0.000465429530331	-0.00252501395272	0.0019898939941
之曰吾	0.00658815621145	0.00250036430042	-0.00843721885681	0.00368999795392
之曰尔	0.00363972244062	0.000834796595832	-0.00358031871549	0.00103290467662
之曰我	0.00309073670125	0.000501543975658	-0.00363402030789	0.00201584745318
之曰此	0.00881066130675	0.000862748224821	-0.00919622644891	0.0004747584012
之曰汝	0.00723907040517	0.0012634790061	-0.00630043961157	0.00701099752729
之有也	0.00321191222108	-0.00300557226499	-0.00678305012654	-0.00194248237582
之有司	0.0037512154905	-0.000192018602884	-0.00264135301711	0.000321717716415
之有无	0.00252894003713	-0.00364914933042	-0.0050054749355	-0.00280862706725
之有理	-0.00296825453068	0.00023311065356	-0.0010384475637	0.00106055256247
之朝廷	0.0033768247251	0.000254348662406	-0.00249578390564	0.00206985222405
之未几	0.00702780669158	0.00558908522632	-0.00125861580573	0.00249402472891
之次日	0.00232020882591	-0.000600290049997	-0.00538803788129	0.00279110636526
之法不	0.00406513869948	-0.00670895360322	-0.00800430658087	-0.0041786191989
之法也	0.00495084297539	-0.00834091290957	-0.0122181818327	-0.005191960623
之法以	0.00557192638221	-0.00807391084279	-0.00897205142771	-0.00503499790593
之法则	0.00272057304003	-0.00458775558262	-0.00541555508314	-0.00298312208246
之法而	0.00434768172891	-0.00763591719829	-0.0098933782505	-0.00454998593679
之然后	0.00329834260499	-0.0018731278854	-0.00525426701977	0.000261886588601
之父母	0.00252218294133	-0.00417939948948	-0.00693591098411	0.000161701674637
之理也	0.00193145917175	-0.00429932296739	-0.00476729232117	-0.00205753914573
之由是	0.00463671259028	0.0019195754346	-0.00181384085376	0.00556251377376
之祖父	0.00105502862846	-0.000987839786421	-0.00185415044798	0.000166204729915
之福也	0.00283230717444	-0.0014816775545	-0.00527008893902	0.00190848428367
之策也	0.00226642134798	-0.00273757400538	-0.00549475818528	-0.000906841954423
之类皆	0.00281429304533	-0.00242058641457	-0.00282439983403	-0.000693163347178
之罪也	0.00282272805218	-0.00101814602139	-0.00740048059813	0.00198711259871
之者也	0.00479099451741	-0.00497961379037	-0.0105597863353	-0.00473920223923
之而不	0.0124182222798	-0.01285308294	-0.0264783120113	-0.00775872846282
之而去	0.00196093331499	-0.00164700861433	-0.0040413756118	0.00165533562433
之而后	0.00354224294697	-0.00322904613938	-0.00711880133371	-0.0019307431194
之而已	0.00498305843998	-0.00430702740104	-0.00953958653567	-0.00371987127443
之耳目	0.00323144226799	-0.00401291011429	-0.00802345237438	-0.0031776326979
之自是	0.00468354096619	0.00229339422686	-0.000641434963217	0.0030482054415
之自然	0.00127903335887	-0.00317131423972	-0.00351353286071	-0.000978071318937
之至于	0.00355060194696	-0.00263305990176	-0.00617365098704	-0.0021535182068
之至意	0.00588613017764	-0.0106411320534	-0.00688695848144	-0.00807669027112
之至是	0.00710587870071	0.00539241477635	0.00160046441287	0.00314935042861
之西北	0.00249947628746	-0.00289494182675	-0.000935581308942	-0.000684577412851
之西南	0.00275263334408	-0.00349492386717	-0.000808099900148	-0.0016945278522
之言不	-0.000643062895878	-0.000609809491464	-0.00562015919306	0.00105078670371
之言也	0.00314777241859	-0.00188139624871	-0.00674495558351	-0.000556215710923
之言是	-0.000162280471021	-0.00184370085673	-0.00730695362552	0.00491627402278
之言曰	0.00520293513998	-0.00541094801754	-0.0107780472105	-0.00500188362031
之言有	-0.00113214184363	-0.000455776497299	-0.0023642738661	0.00134065016335
之言甚	-0.00105373242618	-0.000239019925164	-0.00299795136883	0.00233646520814
之计不	0.000555450458396	-0.00203423287486	-0.00457616215392	1.23293870993e-05
之计也	0.00231979074821	-0.00364800663871	-0.00781294624711	0.000452845650147
之说也	0.00460827707793	-0.00557892312954	-0.00896086528056	-0.00549086858763
之说以	0.00318625981621	-0.0019485353095	-0.00479980708997	-0.00122135079293
之请也	0.00232475334681	-0.000252264475155	0.00409819353708	0.000809831389424
之谓之	0.00352413573449	-0.00224369029461	-0.00285683844674	-2.63085489585e-05
之谓也	0.00499334020182	-0.00663110659911	-0.0131351246309	-0.00280357247135
之轻重	0.00383691122052	-0.00550143144287	-0.00629216324303	-0.00367374718955
之过也	0.00316569292884	-0.00156839277666	-0.00873804691993	-0.000110053507037
之远近	0.00300348318133	-0.00461965350773	-0.003663475214	-0.00314800715109
之道不	0.00210416342122	-0.00397007064594	-0.00695498614988	-0.00191816934815
之道也	0.00956589464106	-0.011240917607	-0.0240384188592	-0.00345849942963
之间不	-0.000211157023259	-0.00133732928958	-0.00300119543503	-0.000676548111634
之间只	-0.00419605198579	0.000594366587432	-0.000313524741504	0.000469338093326
之间忽	-0.00267841114355	-0.000347239973918	-0.00280597770655	0.00250686606713
之间有	0.00159214832418	-0.00194861422212	-0.00243099244002	-0.00215936973238
之间而	0.002342585783	-0.00343334353857	-0.00541461293969	-0.00212193484862
之际不	0.000152648126249	-0.000744546089465	-0.00158968789866	-0.000347570082576
之际只	-0.00322452468654	0.000517593802971	-0.000250238060483	0.000290257602859
之际忽	-0.00480933722502	0.000373558555866	-0.00129473698754	0.00146323985375
之难也	0.00288888195592	-0.00312245672529	-0.00481822042778	-0.00315762107109
之高下	0.00267040204223	-0.00389307659132	-0.00385904998484	-0.00228758537875
乌合之	0.00169134691946	-0.00183150151022	-0.0035682757549	8.38922684162e-05
乌鲁木	0.0023767964984	-0.00434154053961	-0.0028529749026	-0.00323927657576
乐二年	0.00297896729929	0.00189666995167	0.000108631644567	-0.00292797736275
乐元年	0.00395319024366	0.000685952504058	0.000786815898514	-0.00292435190512
乘轿子	-0.00383765759698	0.00100668857988	0.00176465638444	-0.00187916617362
九公道	-0.00212104319335	-0.000213883194257	-0.00113197507351	0.00132648805379
九十一	0.00455901734177	-0.00719046947475	-0.00138618026859	-0.00399185764778
九十七	0.00473528889353	-0.00679374969422	-0.0018351120258	-0.0043876192261
九十三	0.00584579027199	-0.00835895122573	-0.00177776053063	-0.00586867406685
九十九	0.00478693927797	-0.00799080523545	-0.00268633190401	-0.00518424380033
九十二	0.0058130532994	-0.00891030099852	-0.00144901163918	-0.00582285855161
九十五	0.00614076909504	-0.0104312206973	-0.00331050636607	-0.00740553291034
九十余	0.00539037046584	-0.00257692022461	-0.00288003053574	-0.00548059818146
九十八	0.00492094600052	-0.00760802683617	-0.00185840407963	-0.00354558435091
九十六	0.00592942644808	-0.0097114909936	-0.00306171917643	-0.00586408444752
九十四	0.00476659397122	-0.00795181399478	-0.00246365603715	-0.00449207680502
九十徒	0.000518991439958	-0.00126358017747	-0.000491287702222	0.000445623016992
九十月	0.00129030455626	-0.00164651823615	-0.000295632758966	-0.000262600614786
九十里	0.00321433516821	-0.00582221130091	-0.00228890685343	-0.00272083174071
九千五	0.00188180526904	-0.00305737531826	-0.000897147889207	-0.00279452664735
九千余	0.00289231463139	-0.00292753018185	-0.00122303131308	-0.00291898376048
九千六	0.00171716980838	-0.00321072744768	-0.000837356803974	-0.00283226600732
九千四	0.00168730569748	-0.00342391994533	-0.000849554573783	-0.00262121659111
九州岛	0.0050697213801	-0.00585687945836	-0.00611058600175	-0.00308456301881
九年七	0.00155141300203	-0.000945594875034	0.00242322739965	-0.000726330375589
九年三	0.00285675590526	-0.00195980431476	0.00431866798449	-0.00130534087049
九年二	0.0030402739	-0.00182979508382	0.00458625259493	-0.00136511971209
九年五	0.0019183067138	-0.0012786887917	0.00325759550171	-0.000675853027407
九年以	0.00281296826192	-0.00110505118627	-0.000149575299128	-0.00150825456092
九年六	0.00185586691621	-0.000979338909658	0.00286041820529	-0.00101219761503
九年十	0.00457476433447	-0.00345492195486	0.00737829470937	-0.00166607078073
九年四	0.00232425866438	-0.00167109721956	0.00391727314105	-0.000870275752347
九年春	0.00264800326268	0.00109368980321	0.00110389495599	0.00303373577254
九年正	0.00333628939234	-0.00142893899133	0.00538006964629	-0.000861561678336
九日晴	0.00280862196825	-0.00522585752759	0.00860515041934	-0.00461525919727
九日诏	0.0070010189498	-0.00789010745717	0.0291757844337	0.00218895290211
九月乙	0.00174776335543	0.0012710351257	0.00191300152818	0.00339597942431
九月二	0.0109479637366	-0.0105559669642	0.0320522860975	-0.00463297612244
九月初	0.00574699755646	-0.00747406383771	0.0110171075913	-0.00941484966752
九月十	0.01119002997	-0.0109236411833	0.0313084239688	-0.0052648708354
九月壬	0.00176544496004	0.00184237806186	0.00176014676992	0.00347952771055
九月庚	0.00169511587751	0.00120036440656	0.00186059233555	0.00389763898309
九月诏	0.00190872799834	-0.00102004305636	0.00517857457217	0.000879449727362
九泉之	-0.00184530946572	-0.00030211438604	-0.001205315886	0.000806908339143
九百一	0.00156636529841	-0.00289410037459	-0.000270077564307	-0.00251855116149
九百七	0.00226699515161	-0.00392216626132	-0.000655536916291	-0.00298012981628
九百三	0.00196180532497	-0.00344292759819	-0.000340244416847	-0.00315694594546
九百九	0.00240127578545	-0.00473635729757	-0.000744593983193	-0.00350049452549
九百二	0.002239485094	-0.00463032229054	-0.00115531440276	-0.0034308300314
九百五	0.00245921637116	-0.00442632519544	-0.000813053154663	-0.00341311362883
九百余	0.00421522301059	-0.00394166835706	-0.00181018513495	-0.0049604252436
九百八	0.00263767423187	-0.00442789507803	-0.00105564583137	-0.00381203588311
九百六	0.00288313339052	-0.00522118979075	-0.00085083153158	-0.00443393364392
九百四	0.00236315174153	-0.00410370675427	4.90185979181e-05	-0.00345089913945
乞今后	0.00274024936175	-0.00270709705903	0.0105560579751	0.000963637629708
乞圣鉴	0.00239320138373	-0.00532128140564	-0.00314074817011	-0.00368070981249
乞皇上	0.00589802618136	-0.00700300510918	-0.00830810924632	-0.00972390157476
乞自今	0.00239793494414	-0.00156266859584	0.00713803896893	0.000875820983091
乞致仕	0.00520790606534	0.0087768832855	0.00136390865383	0.00263873127126
乞陛下	0.000205077754892	0.000741111247919	-0.00773464416299	0.0062830890615
乞骸骨	0.00291760995556	0.00454751686127	-0.000932661219166	0.0012369320892
也一日	0.00248147712832	-0.000831411909284	-0.00388144995156	-0.000784125546718
也一曰	0.00593207942451	-0.00933479781736	-0.0122886741864	-0.00854166817869
也不为	-0.00348055272025	0.000649444294388	0.00036453830152	-0.00226647433088
也不会	-0.00256183699252	0.000647895752933	0.00148499294059	-0.00162246303035
也不便	-0.00367405508764	0.00109204126483	0.00222739354156	-0.00252647131286
也不动	-0.00319221507975	0.000800093913061	0.00106424069756	-0.00117889227828
也不去	-0.0056359098116	0.00150212675929	0.00249798376219	-0.00316299616398
也不可	-0.00357097868884	0.000244065344089	-0.00229350953301	-0.00366338448784
也不吃	-0.00296636502406	0.000860455084546	0.00160555254397	-0.0014424003256
也不回	-0.00577765129196	0.00152465725956	0.00208966724725	-0.00268606116822
也不在	-0.00657013821621	0.00163043154502	0.00254008556433	-0.00328458810221
也不多	-0.00238121046789	0.000472825741884	0.000806738905743	-0.00104746395503
也不好	-0.00849120136419	0.00247785438723	0.00471606316057	-0.00534460687996
也不妨	-0.00395606281011	0.00123892238774	0.00132890435723	-0.00208663449636
也不少	-0.00379957651687	0.000992067695712	0.00216412416065	-0.00254352603903
也不得	-0.00379963371447	0.000326118964162	-0.000260041659184	-0.00424658011515
也不必	-0.013646130846	0.00260669529026	0.00470638238755	-0.00720939822321
也不怕	-0.0062150567439	0.00165027974868	0.00259251763101	-0.00270748106999
也不想	-0.00313655019536	0.000925962769919	0.00186710159349	-0.00201702927488
也不敢	-0.0267507628858	0.00689809944352	0.0109265989656	-0.0134685113524
也不是	-0.0179950349807	0.00487003052997	0.00926762954268	-0.0105616724299
也不晓	-0.00431945354752	0.00126208304192	0.00265357612284	-0.00327516997854
也不曾	-0.00916172641824	0.00248851504505	0.00455739342785	-0.00531877266078
也不来	-0.00512261286464	0.00135931121386	0.00248254538271	-0.00268002110807
也不枉	-0.00508849344336	0.00124040718769	0.00172781441062	-0.00204440139874
也不消	-0.00226685132068	0.000655790041256	0.000747541994558	-0.000920982614516
也不然	0.00285938813429	-0.00382019088589	-0.00841160672674	-0.00224994578576
也不理	-0.00330638042025	0.00105779445887	0.00238112449004	-0.00240288998595
也不甚	-0.00286584257935	0.00067203714011	0.00141367325329	-0.00193628543845
也不用	-0.00779870134694	0.00213775280292	0.00536930752827	-0.00583063963072
也不知	-0.0324048365378	0.00568166935071	0.00931032008455	-0.0197411549127
也不答	-0.00395086537558	0.000931905045512	0.00118420803235	-0.00129286206762
也不算	-0.00304261183684	0.000711718079184	0.0015700121332	-0.00148088009586
也不管	-0.00693108463643	0.00187053497385	0.00319461440224	-0.00352682887622
也不肯	-0.00936788809798	0.00259181652959	0.0050747419064	-0.00592875151149
也不能	-0.0209396843644	0.00353558947563	0.00660296515534	-0.0114630250071
也不要	-0.0108298369081	0.00304750075885	0.00639301853516	-0.00684915992691
也不见	-0.0103836917383	0.00285904677667	0.00446879477094	-0.00551446520934
也不觉	-0.00322843268103	0.00090161916658	0.00140560312672	-0.00226214302759
也不言	-0.00325599053619	0.000620665608552	0.00134214217364	-0.00162901625608
也不说	-0.00408594967493	0.00105038029946	0.00214972044795	-0.00242631031517
也不过	-0.0127029998804	0.0025094003914	0.00660307561947	-0.0116224620858
也不问	-0.00409558616244	0.000852765841279	0.00146458359125	-0.00192995771641
也不难	-0.00399405651117	0.000922817662077	0.000757395662596	-0.00153448650017
也不顾	-0.00315380082642	0.000717869638816	0.0012226632588	-0.00168234055652
也中国	0.00625620363932	-0.0157046641933	-0.0173890419975	-0.00996512997713
也二十	0.00775381060365	-0.00616008509257	0.0143582336234	-0.00602588407302
也于是	0.0104602173117	-0.00475226417241	-0.0183678536427	-3.81692581933e-05
也今之	0.00493080150616	-0.00651920851813	-0.0125729999552	-0.00440729747472
也今日	0.0034207742919	-0.00393719959219	-0.00880507695067	-0.00279540255437
也以上	0.00307506851416	-0.00568824885541	-0.00446537375318	-0.00381318662166
也似的	-0.00388360515585	0.0011821374532	0.00229928652228	-0.00264909613883
也何以	0.00269285065072	-0.00244570897	-0.00553170459964	-0.00164460627906
也使得	-0.0032366610061	0.000942809608641	0.00207502458894	-0.00249872645467
也先是	0.00452983391651	0.000977238105882	0.000298959942661	-0.000318728591494
也先生	0.00361173184863	0.000729706079576	-0.00343124037751	-0.00321202972242
也八月	0.00226254227981	0.000398030620124	0.00365502383593	-3.3286090526e-06
也其后	0.00357409513446	-6.08514530183e-05	-0.00331630743537	-0.00156244546228
也十一	0.00275495057912	-0.000578918563797	0.00398467484438	-0.000317432986487
也十二	0.00289037466023	-0.00139048969338	0.00437567580498	0.000303364145489
也十分	-0.0035851282975	0.00116764613174	0.00208634723205	-0.00260002073206
也又曰	0.0041200698671	-0.00227647958766	-0.00522223659088	-0.000839828443816
也又有	0.00363152110956	-0.00409045442253	-0.00516412904406	-0.00279493837981
也古者	0.00330913602463	-0.00390294068936	-0.00741119969067	-0.00189817937112
也只好	-0.0055993227845	0.00165949730155	0.00333058289431	-0.00399434452279
也只得	-0.00849249534122	0.00225294319226	0.00388334740422	-0.00512084161873
也只是	-0.00348969411224	0.000876255710078	0.00113453063561	-0.00166322825799
也可以	-0.00617496314794	0.00133491002057	0.00319025711822	-0.00648212451628
也呜呼	0.00472718762669	-0.00403759085344	-0.00915941015877	-0.00474788758557
也国家	0.00395559317049	-0.00274086926048	-0.00685735059386	-0.00345468815743
也在这	-0.00292555381531	0.000891654474173	0.00192932786703	-0.00198333947997
也在那	-0.00315454446423	0.00100004226457	0.0022422294062	-0.00237802878179
也天下	0.00504151485794	-0.0043634411275	-0.0130340496879	-0.00374500975187
也奇怪	-0.00364648103236	0.000951487581455	0.00165029707168	-0.00189267835789
也如此	0.00284118712476	-0.00394180313226	-0.00794409127789	-0.00327152941945
也就不	-0.0084140277076	0.00228741751584	0.0048336634242	-0.00546119097438
也就是	-0.00341867842085	0.000861458408318	0.00217914678573	-0.00254559787809
也就罢	-0.00391107169967	0.00111761750508	0.0021552398127	-0.00243834145203
也并不	-0.00289418343406	0.000801181569373	0.00183368294158	-0.00218838869221
也或曰	0.00481116514027	-0.00513567566703	-0.0086980631296	-0.00473042487209
也所以	0.00236157571926	-0.00347999831551	-0.0054496803795	-0.00226994909337
也所谓	0.00312168589199	-0.0046047750676	-0.00790959480393	-0.00300699479917
也故曰	0.00266901728555	-0.00372278841851	-0.00746208722006	-0.00243150162729
也无可	-0.00310082981418	0.000572133926372	0.00089687621842	-0.0019800387499
也无益	-0.00284029352291	0.000624812152719	0.00101215039235	-0.0012049605446
也是一	-0.0151116710492	0.00384794233265	0.00691443653885	-0.00791633358846
也是不	-0.00490937933618	0.000853162636765	0.00170543556024	-0.00339882524675
也是个	-0.0127092620982	0.00345120463967	0.00658373636091	-0.00766620607626
也是他	-0.00533696519308	0.00158815477529	0.00250811444321	-0.00311928015844
也是以	0.00296614712706	-0.00384484898652	-0.00715936295695	-0.00111254094862
也是你	-0.00386588124411	0.00100196183341	0.00179485430394	-0.00163378754719
也是天	-0.00310437541448	0.000724864290028	0.00047845325566	-0.000875782385426
也是好	-0.00364762295218	0.00114430283832	0.00180103728099	-0.00204426472399
也是我	-0.00471372240253	0.00111618260032	0.00222355466563	-0.00244058268076
也是故	0.00389714975098	-0.00636403322121	-0.0112700660638	-0.00398472251806
也是无	-0.00397269767335	0.00082999731642	0.00124944473948	-0.00182302760588
也是有	-0.00436798732404	0.00089267592587	0.00190645753359	-0.00238485437422
也是这	-0.0060504123617	0.00182404007467	0.00374439348345	-0.00400886486987
也晓得	-0.00417766814239	0.00122919995308	0.00222167159752	-0.00268123144143
也有一	-0.00628394122933	0.000828584537825	0.0015918095298	-0.00460081974306
也有个	-0.00435092797332	0.00118915876702	0.00255944204602	-0.00249294708772
也有些	-0.00914646829075	0.00250814869944	0.0045018857885	-0.00553779529901
也有几	-0.0037181432568	0.000928667766459	0.001551814292	-0.00170434310994
也有说	-0.00327669596145	0.000674109923764	0.00132929649062	-0.00136027840073
也未可	-0.00925398857253	0.00237620549048	0.00310017656554	-0.00411844363614
也未必	-0.00505824701908	0.00129048838976	0.00253981431565	-0.00348802853042
也来了	-0.00441687806695	0.00134829645709	0.00321398618739	-0.00289291149466
也没得	-0.00343626788513	0.00115371024702	0.00239010290868	-0.00272632033886
也没有	-0.0342116703781	0.0107497856479	0.0233041870273	-0.0253091528254
也然则	0.00883976041322	-0.0138295065296	-0.0219060143196	-0.00922403912208
也然而	0.00576434641318	-0.00806493567754	-0.0135378217171	-0.00686661651322
也知道	-0.00637819188926	0.00180554760782	0.00360966243021	-0.00389035533976
也笑道	-0.0050092060382	0.00175711800515	0.00349265585467	-0.00391696639797
也算是	-0.0028857726224	0.000737739223293	0.00161108731136	-0.00169168296256
也罢了	-0.0133386479492	0.00383056481038	0.00728983255072	-0.00759555136627
也罢我	-0.0035044994832	0.000865486033347	0.00126961626397	-0.00131936053116
也臣等	0.00434272312203	-0.00351402607485	-0.00641156796161	-0.00307827030728
也至于	0.0113934407311	-0.0162303471008	-0.0228352931575	-0.0133617085418
也若夫	0.00526712437804	-0.00810860399357	-0.0124276014752	-0.00570534759402
也虽然	0.00546606327147	-0.00904562849576	-0.0142863438364	-0.00560867581395
也行者	-0.00148791884747	-0.00209046328063	-0.00479258554904	0.00161704133587
也觉得	-0.00387150846273	0.00127457980098	0.00275560726927	-0.00320877933771
也说不	-0.00884488170618	0.00259537588016	0.00470921519829	-0.00568246669152
也说得	-0.00393472990999	0.00101779428359	0.00128485224092	-0.001778513101
也说罢	-0.00198125678451	7.27547171983e-05	-0.000710711144759	0.000322458193066
也跟着	-0.00313268129762	0.00110763302373	0.00230316935141	-0.00249954934944
也还不	-0.00356942525023	0.00103605099661	0.00225077861671	-0.00278034823851
也还有	-0.00307184988544	0.000925775959886	0.00200803953092	-0.00248823834608
也陛下	0.00612503537337	0.00519713710699	-0.00752320800198	0.00204781672141
也顾不	-0.005789503476	0.00137087034918	0.0017981569714	-0.00317454842158
乡会试	0.00295806640181	-0.00126868463743	-0.00051142459927	-0.00383793998918
书一封	-0.00402693784613	-0.000691919416686	-0.00594576369559	0.00511392297894
书中交	-0.00593920337702	0.000652041690429	-7.47733042372e-05	0.00215820067119
书侍御	0.00312016512684	0.00372746682781	0.000702994274893	0.00665461086725
书侍郎	0.00934281107895	0.0117767990328	0.00552246109035	0.0204115679417
书参知	0.00273482646031	0.00289114748924	0.00216219014213	0.00968896134296
书右丞	0.011043097812	0.0114802655044	0.00896282341879	0.0369064751775
书右仆	0.00390526901447	0.0067246696953	0.00275946507547	0.0140353121715
书天头	0.00215767079648	-0.00409420393176	0.00731342434178	-0.00108050563189
书少监	0.0035814255549	0.00403882746068	0.00357666515331	0.00836487817691
书左丞	0.0109862476452	0.011285243646	0.00766125734967	0.0356587435702
书左仆	0.00377606752727	0.0060545818255	0.003323182804	0.0134012211361
书平章	0.00554428251048	0.00521661119187	0.00413043636056	0.0196042972674
书御制	0.00077529821959	-0.000674309498307	-7.48748483516e-05	-1.58907352216e-05
书房中	-0.00623256757795	0.00143615000167	0.00198791220656	-0.00233655961342
书房内	-0.00295946944826	0.000767142306872	0.00082131464849	-0.000645811733708
书房里	-0.00834186869302	0.00278409772193	0.00574763013836	-0.00577098509816
书枢密	0.00886696333963	0.00824904104473	0.0133950409367	0.0269208044344
书正书	0.000617954664532	-0.000910309870822	-0.000178020559822	0.00079400018882
书省事	0.00601154454892	0.00445776773411	0.00416123191331	0.0178116743961
书省臣	0.00367011118468	0.00039374298193	0.00196211878255	0.00661667144651
书省言	0.00465918938695	-0.00297833556384	0.013942815474	0.00507287361801
书舍人	0.0257766143105	0.0423204540725	0.0086030708085	0.0128485761502
书行书	0.000180223918352	-0.000270835871936	-5.66837522666e-05	0.000293443139052
书门下	0.017077903331	0.0146283153379	0.0306501001775	0.0486691744409
书食货	0.00857853102787	-0.0150189507963	0.0309708272405	-0.00163239638989
买了一	-0.00654625543231	0.00172106296522	0.00377120259049	-0.00374178485717
乱臣贼	0.00120503582452	0.00136593721819	-0.00257800347845	-0.000472490070413
乾清宫	0.00326515495557	0.00106561683526	0.00156429315159	-0.00394751172287
乾隆三	0.00576639821734	-0.00623720049021	-0.00124948967445	-0.00594269053288
乾隆二	0.00858516872966	-0.00950223942177	-0.00215289334594	-0.0101351443099
乾隆五	0.00498205561058	-0.00614867318309	-0.00117167204229	-0.0053417849951
乾隆元	0.00357920338618	-0.00297276780483	0.000199036325766	-0.0038896793243
乾隆十	0.00753884489786	-0.00678608344968	-0.00219364531669	-0.00773199011557
乾隆四	0.00588324819596	-0.0059027258761	-0.00155050691428	-0.00626728860657
了一下	-0.00691397161682	0.00181523014391	0.00361918075635	-0.00381793496354
了一个	-0.125881836762	0.0350675858536	0.0679444627106	-0.0726927581444
了一人	-0.0039320789539	0.000774734097379	0.000872793050839	-0.00084590080415
了一件	-0.0077760871154	0.00223876263794	0.00474884956537	-0.0049844868742
了一会	-0.0618547544105	0.019106758372	0.0369235741324	-0.0413322828928
了一位	-0.00772277518784	0.00173819578876	0.00272157512304	-0.00261774820629
了一副	-0.00334711906268	0.00100798623644	0.00203009291274	-0.00233094251567
了一匹	-0.00261495745629	0.000550566904213	0.000386385836777	-0.000240262818034
了一千	-0.00357750062693	0.000739031834785	0.00139484597045	-0.00168750871952
了一半	-0.00675284213402	0.00153907355772	0.00226823928902	-0.00286550688287
了一口	-0.0174766639463	0.00474324503832	0.00953268543431	-0.0095555118988
了一句	-0.00634280681425	0.00192073873539	0.00436998749883	-0.004784723384
了一只	-0.00942537571145	0.00234590590589	0.00461663909526	-0.00480275715714
了一回	-0.0547605824651	0.0155502702028	0.0331885626621	-0.0327753321582
了一场	-0.00979436434802	0.00276208319751	0.00425375903853	-0.0047877837009
了一块	-0.00485188537544	0.00133353425914	0.00276008806497	-0.00278181123717
了一声	-0.0349125088833	0.00953866720448	0.0180300323953	-0.0182376125715
了一壶	-0.00331475194296	0.000803482089559	0.00147790636158	-0.00142169382365
了一夜	-0.0177851327113	0.00437926339117	0.00702679594128	-0.0074159524507
了一大	-0.0071359305429	0.00218185689359	0.00474511814832	-0.00526997623288
了一天	-0.00826445509701	0.00248274245024	0.00573848648579	-0.00587136195815
了一套	-0.0028445811293	0.000716253274848	0.00177425134046	-0.00122941472036
了一封	-0.00665219648625	0.001889844854	0.00333617864628	-0.00359261626033
了一年	-0.00423092345203	0.000931238976284	0.00223029177786	-0.00259985054091
了一座	-0.00409778678885	0.000897668875594	0.00138095470019	-0.00128608964189
了一张	-0.0121040178673	0.00340998496809	0.00744877973991	-0.00811220570972
了一惊	-0.0249246237575	0.00596561387671	0.00548270910764	-0.00723970532151
了一想	-0.00920729555304	0.00293393833083	0.00587479547004	-0.00632804512461
了一把	-0.00684752867934	0.0016643337818	0.00322185315874	-0.00301878143877
了一日	-0.014268469484	0.00345134150162	0.00456751331577	-0.00525780196696
了一时	-0.0059865933627	0.00177873933405	0.00315722777611	-0.00360383410847
了一本	-0.00303128241074	0.001043365512	0.00144185158715	-0.00190590997821
了一条	-0.00725175550015	0.0018776201681	0.00355416164834	-0.00360190123726
了一杯	-0.00849608064306	0.00265676491541	0.00543094103768	-0.00542992207137
了一枝	-0.00373424643125	0.00106411939228	0.00184462652638	-0.00209795718784
了一根	-0.00367111850723	0.00101533368641	0.00186635989961	-0.00178158727031
了一点	-0.00442173843072	0.00137350167149	0.00297959740451	-0.00333352159223
了一班	-0.00337093063213	0.000953446752738	0.00165863966018	-0.00194984833556
了一番	-0.0214449118484	0.00522553571306	0.00657127428965	-0.00769025181711
了一百	-0.00562509949305	0.00113497833911	0.00265186201963	-0.00302504225238
了一看	-0.00748715598545	0.00228039914253	0.00437880338986	-0.00464289014287
了一眼	-0.00383960621911	0.0011534003052	0.00236264391139	-0.00241039260865
了一碗	-0.00468810133753	0.00134989311105	0.00282493628488	-0.00285213958683
了一笑	-0.00738028471495	0.00226614886035	0.00486303179394	-0.00537805422582
了一跳	-0.00855062204968	0.00252705097369	0.0050228597447	-0.00476330216576
了一身	-0.00594660913596	0.0013860665849	0.00267518253631	-0.00278850509722
了一遍	-0.0624611867022	0.0140402528087	0.0153349581886	-0.0156833695005
了一道	-0.00400040316685	0.000962154352231	0.000589299819117	-0.000644062258488
了一阵	-0.00983483351285	0.00216362174337	0.00350953084837	-0.00429893709478
了一面	-0.00723939265763	0.0020410133417	0.00454033637245	-0.00422445029022
了一顿	-0.00749607267121	0.00202116924364	0.00422602464427	-0.0044305891823
了一齐	-0.00290667347789	0.000626885619089	0.000770950343977	-0.000670983951403
了七八	-0.00508197367729	0.00124267972616	0.00195704792515	-0.00215663946419
了三个	-0.00847513907351	0.00198978709208	0.00347462098925	-0.00346968135726
