NGram	PC1	PC2	PC3	PC4
县	-0.0185497298861	0.0522226160793	-0.0307334253116	-0.011158153461
参	-0.00900697278032	0.00646898929621	0.00507423879657	0.00919938920655
又	0.0263250930424	-0.0441220453253	0.00276130288071	0.0122951018656
及	-0.0393385944341	0.0116236971888	-0.00689239759656	0.00523382110239
友	0.00167438623032	-0.00483828186776	0.00319331907487	0.00509092189457
双	0.00660576742123	-0.00307706983193	0.00655478480407	-0.00858098897237
反	-0.00138251907224	-0.00881590498576	0.015837930732	0.0003494466291
发	-0.00363216221176	0.002592752285	0.00748658677061	-0.0234508212002
叔	0.00140796334192	-0.00330437116867	0.0130971979897	-0.00584417667954
取	-0.00598429419669	-0.00820411371513	0.0240827552317	-0.015488071931
受	-0.00457531416282	-0.00755247917035	0.00891752530043	-0.00318469008243
变	-0.00410609017105	-0.0121394263307	-0.00378237502381	0.000582709180752
口	0.0108380458942	-0.00379127884937	-0.00226795444026	-0.0223193158483
古	-0.0127760310971	-0.00658492265906	-0.0115503723726	0.014856550881
句	0.00795172972505	-0.00671820987229	-0.00948375077103	0.00562031199436
只	0.0684162409553	-0.0367647287177	0.0381566615498	-0.0261412198339
叫	0.0449573112771	-0.00747542870036	0.00845641125041	0.00497933742466
召	-0.0105538666158	-0.00401261243102	0.0171817145678	0.0259317666878
可	-0.0235419564806	-0.0984052000746	0.0135630474721	-0.0184474044375
台	-0.00656331810306	0.00703911937414	-0.00235109972831	0.00683562465796
史	-0.0274003246587	0.0144294585439	0.00689879091009	0.0735304379119
右	-0.0134938209616	0.0178426750351	0.0256809206167	0.0287685879933
号	-0.00600298398455	0.00480032893589	0.00979786526524	0.00306823577985
司	-0.0349067798955	0.0546772191469	-0.0328075711209	0.0194987541042
吃	0.0258700969092	-0.00518755722634	-0.0117298357802	0.0140428313656
各	-0.020032917287	0.0313805109415	-0.0236544270513	-0.0749186488771
合	-0.0100973775576	0.00902606514038	0.00677593539023	-0.00686445475649
吉	-0.00480816932929	0.00303276898896	0.0107910922533	0.0101177478418
同	-0.00258184604259	0.00982426418548	0.0024168096336	-0.0086356328804
名	-0.0102019915289	0.00477475410702	-0.00414279979343	-0.0395996839896
后	-0.018639351013	-0.0168949765474	0.0398531469219	0.0210285588165
吏	-0.0154058351779	0.00458746539267	-0.011818599533	0.00973652028025
向	0.00896899806175	-0.00862020231082	0.00844242546471	-0.00997591803407
君	-0.0128475979428	-0.0366365372224	0.0278174889718	-0.00556025164663
否	-0.00257505825691	-0.0060820552027	0.00183634638925	-0.0118047448131
听	0.0381210191166	-0.0127605969586	0.0212805888432	-0.00775291098116
吴	-0.00575419720549	0.000859345447892	0.0273459632627	0.00552337279718
吾	-0.0143272742931	-0.0327648596248	0.0531875541428	-0.0124143849891
告	-0.00206113963112	-0.00299970912338	0.00336231452096	-0.0159926064239
员	-0.00771860768412	0.0324540461058	-0.0117518117056	-0.031383640826
呢	0.0160534277189	-0.0023444509221	-0.0193681226696	0.0359169424298
周	-0.00455134657535	-0.00317591158252	0.0162255660359	0.0097628057577
呼	-0.00130536232952	-0.00699362528881	0.0152942573298	-3.97579737278e-06
命	-0.0143126140879	-0.00558572504297	0.068547376652	0.000260506315996
和	0.0120222653297	0.00893084366657	-0.0109932741178	0.0368488451939
品	-0.00440298220142	0.0169759396962	-0.0115784824924	-0.000385561712246
哈	-0.00281469008667	0.00929017074649	0.00820306107658	0.0187136387055
哉	-0.00685270719405	-0.0150741559656	-0.00446962311393	-0.0016404101238
哥	0.0140607916363	-0.000944622259892	0.00452043686801	0.00760299668182
哭	0.00471702075934	-0.00723739736012	0.00793898762997	-0.00230759565738
唐	-0.00572482906203	-3.93455543129e-07	0.0131975940072	0.0134973734715
商	-0.00585893336227	-0.00248002760233	-0.0124733680533	-0.0201309361889
善	-0.00722169353381	-0.0140042537662	0.00192803248336	0.00388270352026
喜	0.0114507623663	-0.0148034846345	0.0253840669639	-0.00758309062125
喝	0.00701150967078	-0.000346113745963	0.0111216749004	-0.0064238688683
嗣	-0.00495250956903	0.00299710066483	0.00331866089086	0.00871443454244
嘉	-0.0101362027248	0.0135093799973	-0.00470042735286	0.0083512761885
器	-0.00495425769722	0.00108334075268	-0.0020855624134	-0.00304931247977
四	-0.0301836094618	0.0958270034977	-0.0410033916944	-0.0271459277498
回	0.0472606070375	-0.00878631034799	0.0682744738424	-0.0572474823984
因	0.00119849882473	-0.0196662395146	0.0017979298034	-0.0337111555003
园	0.00322578714675	-0.000975625743949	-0.00397001748036	-0.00195445778169
围	-0.00285597086563	0.00210376757926	0.0222450088648	0.00399272587841
固	-0.0103261564639	-0.00992623013436	-0.000532336533579	0.00503126004259
国	-0.0498360070503	-0.0165087401537	0.0453041128609	0.0812607632381
图	-0.0102114555027	0.00639278712861	0.00488914775719	0.000286879269029
土	-0.0093616034851	-0.00185814092895	-0.00169112004002	-0.0061102238736
圣	-0.00833446254375	-0.00705217617974	0.00230857264183	0.0102055681488
在	0.0766220938487	-0.0408922413897	0.0194701993708	-0.0321883134995
地	-0.00900364878385	-0.00921447666659	-0.0127750959773	-0.0261476694894
场	0.00209273956923	0.00396372755911	-0.00414157108749	-0.0073710666882
均	-0.00520707653552	0.00419060108339	-0.0101425613313	-0.00889873129931
坐	0.0128127889176	-0.00832561018242	0.00586628959879	-0.00132101971224
城	-0.0269998792353	0.0160500515492	0.112940822764	0.0123623014776
堂	0.00508375109332	-3.29055133587e-05	-0.00484018816064	-0.0152112992124
增	-0.00593015455339	0.00539654750317	-0.0093749114376	-0.00145947588239
士	-0.0332476213952	-0.00604915008531	0.0476312843448	0.0665963672388
声	0.016450934663	-0.0156661704448	0.0358397678592	-0.0257257992602
处	0.000846405379895	-0.00610542129283	-0.00115153798326	-0.047778763375
备	-0.00737937115208	0.000642525175999	0.00788906622696	-0.00747514895704
复	-0.0330869874609	-0.00488378531358	0.0292254272453	0.0325025771501
夏	-0.00896703834916	0.00519970079098	0.0100292888447	0.0207735038268
外	-0.000725440658583	-0.0012483314562	-0.0174206140394	-0.0177391279323
多	0.00475341392731	-0.0253535034403	-0.0179743961645	-0.00365278464304
夜	0.00363541483039	-0.0113017764456	0.0258009466324	-0.019516277585
大	0.0038652013864	-0.0125566462703	0.196478775518	0.0682561791
天	0.00232372246836	-0.0309724410214	0.0561978670032	0.0326662048012
太	-0.00769726326556	0.0302300833844	0.0427189670672	0.189819614001
夫	0.00424424338689	-0.0309826328106	0.00292715308294	-0.0395082872379
失	-0.00861462813742	-0.00734620686786	0.0108859246375	-0.00348560566096
头	0.0473874351761	-0.00561227995059	0.0066252425017	-0.00324990710026
夷	-0.00717544050757	-0.00340186994872	0.000346869850706	0.00239677889787
夺	-0.00380068394572	0.00231075839808	0.0107498097835	-0.0100496402585
奇	-0.00193114619649	-0.00553371330808	0.00322687230028	-0.000295396797964
奉	-0.0120511100678	0.00842410140593	0.0072182201024	0.0130299186791
奏	-0.0222012327606	0.0221195183093	0.0199725927947	0.00487469412066
奔	0.000512882040982	-0.00166332452532	0.0228912312875	-0.0033894462002
女	0.0154318922653	-0.0256168639921	0.00870331550512	-0.0431780048737
奴	0.00173997852232	-0.00161469654349	0.00473521408825	-0.00636665106427
奶	0.0116613601607	0.000290532305302	-0.011326411606	0.0206110080282
奸	-0.00552839704275	0.0103905264406	0.00124715267698	-0.0485319181543
好	0.0600820383435	-0.0272030744788	-0.00498606271471	0.0258407932007
如	0.00798717603537	-0.0661989394001	0.014981726744	-0.059895964777
妇	0.00771712711888	-0.00603989397609	-0.00722817772922	-0.035255208961
妖	0.00716793688802	-0.00613456947976	0.00604265775972	-0.0111398473217
妙	0.00469103419747	-0.00672498407884	0.000801391383546	-0.00527066095209
妹	0.0107618908306	-0.00594178447078	-0.00296127068208	0.00455008200183
妻	0.000184773513045	-0.000460450166633	0.00735053605124	-0.0319889506716
始	-0.0147612580734	-0.00806479489692	-0.0057376777091	0.0114657066502
姐	0.0262210584032	-0.0153554804225	-0.00338501040202	-0.00349769656527
姑	0.0113801889724	-0.00549798712751	-0.00635948711926	0.010340611479
姓	0.00396269356999	-0.00489220564869	0.0129622999126	-0.01290842856
委	-0.00421700794606	0.00390268950845	-0.00837781148186	-0.00584499344428
威	-0.00428049258484	-0.00114539093846	0.0175228798156	0.00350870229772
娘	0.0279991580901	-0.0122515083804	-0.00300481798245	0.00896371234557
婆	0.00882583899896	-0.00330902887517	-0.00206414403929	0.00225662999103
子	0.0450453909468	-0.0433751214556	0.0495270770019	0.145548250937
字	-0.00467880019492	-0.00146063137558	-0.0150273951916	0.0117063540375
存	-0.00509021175281	-0.000838968137788	-0.00517483429827	-0.00438036928187
孙	-0.00479937863069	-0.00182134140162	0.0234190363393	0.0101116383399
孝	-0.00454996542142	-0.00399044471239	0.00418276987193	0.0170191812146
学	-0.0203733865023	-0.00580976299495	-0.0364736238786	0.0448592577594
宁	-0.0133884121443	0.0124617233361	0.0111103726678	0.0212607233146
守	-0.02422951348	0.00406749523628	0.0622963058578	0.0237039841684
安	-0.0182935071809	0.0128618950237	0.0516229032189	0.0479612451046
宋	-0.0114552548733	0.0100584380156	0.0167071825289	0.0274879206614
完	0.00401087405374	-8.5453900909e-05	-0.00359385803345	-0.00192035539279
宗	-0.0300271576073	0.0138731877488	0.0223834036639	0.0923511849206
官	-0.0443426501294	0.0739418822696	-0.0262129862843	-0.0118673129195
定	-0.0112788631484	0.0178978113479	0.00991808980904	0.00891934639415
宜	-0.018319488969	-0.00961286067483	-0.00232123063322	0.0153806084336
宝	0.014095511309	0.00538181542966	0.00456356233142	0.0344574988965
实	-0.0112207473052	-0.0119038796114	-0.0178987043946	-0.00762265306182
审	-0.00270023152619	0.00120364542179	-0.00449399356739	-0.0178034956323
客	0.00436440435078	-0.0061446833367	-0.00200744582678	-0.00796770895174
宣	-0.0114690705685	0.0121763764289	0.0120981375436	0.0267525415722
室	-0.00492669672311	-0.00400528697974	0.00100639674888	0.00232221969259
宫	-0.00863848609855	-0.000384301226552	0.0242551999737	0.0291033830967
害	0.000449917029947	-0.00880581259918	0.00868164104219	-0.0108068254854
家	0.0572980678638	-0.0449403640981	-0.00869779575343	-0.0358689738388
容	0.000366352150101	-0.00909749560192	0.00451608290153	-0.00439799678604
宿	-0.00134117594195	0.00105629929344	0.00167753522206	-0.00284444715441
密	-0.00908833872597	0.00340940674933	0.0174683684751	0.020952706211
寇	-0.00607147453825	8.88785233e-05	0.0162301327456	0.0102461564869
富	-0.00183447577299	-0.00725026787687	-0.00290222312644	-0.00194346466111
察	-0.011121139672	0.00711502591887	-0.0035493293087	0.0166903810063
寨	0.000124199726902	0.0058400517318	0.0336317272046	-0.0068583315449
对	0.00913380557244	-0.00811454033232	0.0102886857556	0.00224787293494
寺	-0.00318733864797	0.00893332782946	-0.00460324243591	-0.00135502826343
寻	0.00440670593901	-0.00547041716629	0.00625457823589	-0.00176344733125
寿	-0.00219162133866	0.00461219658292	0.00482580912588	0.0115803254015
封	-0.0111699183228	0.0116242343318	0.0235165258659	0.0361985261203
将	-0.0082027974239	-0.000261000810173	0.278538986783	-0.0828477062863
尊	-0.000652481443528	-0.00168020284992	0.00061226410844	-0.00538704040278
小	0.0486832847485	-0.0324577757476	0.013985141096	-0.0615677654263
少	0.00157494028132	-0.00929367297144	0.00131351365929	0.0152634569092
尔	-0.0132097356986	0.00539722844265	0.0241205702966	0.0109400590272
尚	-0.00865320619979	0.00339619507161	0.00578070680925	0.0284532131031
尝	-0.0106431778267	-0.0107263477748	-0.00271623647222	0.0188852299467
尤	-0.00463105384253	-0.00673531600472	-0.00802744046604	0.0025263315643
就	0.0655581322996	-0.0151244817709	-0.0213771012566	0.0495079973493
尺	-0.0027389319208	0.00355377535937	-0.00758037275369	-0.00790362715453
尽	-0.00799029435096	-0.0125638591188	0.0162444443343	-0.0227850750129
局	-0.00365770470307	0.00534411938151	-0.0163740818375	-0.0078262320275
居	-0.014280578802	-0.0073163562493	0.00290562424456	0.0131900109084
屋	0.00517250905226	-0.000364824710017	-0.00585575183652	-0.000456693147104
属	-0.0134512505857	0.0164779174356	-0.013971191624	-0.00686829610981
屯	-0.00720170112494	0.00653680636124	0.00969732795968	0.00683525978884
山	-0.00799585437875	0.013903201801	0.0721185106595	-0.0224392450873
岁	-0.00906040755325	0.00378574587734	-0.0129234212813	0.00497174720884
岂	-0.00297252471688	-0.022370942202	0.00960091635058	-0.0091378558064
岸	-0.00121009314356	-0.000127585553189	0.00159433879324	-0.00628312446282
崇	-0.00719551670211	0.00306655432905	0.00450278208988	0.01523138376
川	-0.00741337155165	0.00831094590336	0.00319193571717	0.0101934772963
州	-0.0613559549827	0.107172459795	0.0568585848271	0.14154568398
巡	-0.00698189604391	0.0148639192363	0.00336469133842	-0.0035627529373
工	-0.00737812794919	0.00319099772032	-0.0231925070626	-0.00480819460656
左	-0.0141449367984	0.0146220828028	0.0311727578879	0.0277839377427
差	0.00244739362868	0.0137322146301	-0.000998914362176	-0.0299969382747
己	0.00577898792837	-0.00249751297302	-6.48273390567e-05	0.0268412940844
已	-0.000575621091676	-0.0336658055698	0.037348888932	-0.0411399288474
巳	-0.00949844581669	-0.00217097412979	-0.00473898565812	0.0156086210549
市	-0.00473228708339	-0.00116954830474	-0.00259016035909	0.000875155894108
布	-0.00729982710672	0.00873448682547	0.0034972097903	0.00385449402248
